N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Tipo de factura,Año,Mes,Día,Hora,Día de la semana
575127,2021-11-08 14:26:00,13695.0,United Kingdom,168,296.78,F,2021,11,8,14,lunes
541593,2021-01-19 15:20:00,17611.0,United Kingdom,235,321.4,F,2021,1,19,15,martes
574905,2021-11-07 15:28:00,,United Kingdom,-22,0.0,F,2021,11,7,15,domingo
562596,2021-08-08 09:22:00,16145.0,United Kingdom,292,325.51,F,2021,8,8,9,domingo
560697,2021-07-20 12:16:00,14401.0,United Kingdom,368,227.92,F,2021,7,20,12,martes
564709,2021-08-28 10:15:00,15569.0,United Kingdom,96,244.8,F,2021,8,28,10,sábado
C558712,2021-07-01 13:06:00,17338.0,United Kingdom,-4,-20.8,ND,2021,7,1,13,jueves
562850,2021-08-10 10:08:00,14680.0,United Kingdom,1324,2388.2,F,2021,8,10,10,martes
537216,2020-12-05 15:40:00,15502.0,United Kingdom,240,569.5,F,2020,12,5,15,sábado
556433,2021-06-10 14:01:00,,United Kingdom,258,1310.63,F,2021,6,10,14,jueves
C543760,2021-02-11 15:12:00,15638.0,United Kingdom,-52,-94.0,ND,2021,2,11,15,jueves
538625,2020-12-13 12:50:00,14544.0,United Kingdom,843,1121.92,F,2020,12,13,12,domingo
C552047,2021-05-06 09:55:00,14796.0,United Kingdom,-1,-12.75,ND,2021,5,6,9,jueves
567539,2021-09-21 09:58:00,,United Kingdom,15,68.68,F,2021,9,21,9,martes
569399,2021-10-04 08:29:00,17381.0,United Kingdom,768,520.32,F,2021,10,4,8,lunes
577329,2021-11-18 14:15:00,17779.0,United Kingdom,47,169.06,F,2021,11,18,14,jueves
555522,2021-06-05 11:29:00,15796.0,United Kingdom,105,273.13,F,2021,6,5,11,sábado
557956,2021-06-23 19:20:00,18283.0,United Kingdom,157,203.81,F,2021,6,23,19,miércoles
571126,2021-10-14 09:53:00,,United Kingdom,-50,0.0,F,2021,10,14,9,jueves
559709,2021-07-12 10:21:00,16656.0,United Kingdom,1024,884.4,F,2021,7,12,10,lunes
579749,2021-11-30 14:41:00,13362.0,United Kingdom,366,753.1,F,2021,11,30,14,martes
562283,2021-08-04 10:43:00,15249.0,United Kingdom,365,615.5,F,2021,8,4,10,miércoles
547686,2021-03-24 14:49:00,15513.0,United Kingdom,210,310.4,F,2021,3,24,14,miércoles
559130,2021-07-06 12:56:00,15189.0,United Kingdom,244,412.2,F,2021,7,6,12,martes
559131,2021-07-06 13:04:00,18144.0,United Kingdom,93,202.1,F,2021,7,6,13,martes
C555883,2021-06-07 15:42:00,13862.0,United Kingdom,-3,-12.45,ND,2021,6,7,15,lunes
579493,2021-11-29 15:24:00,15570.0,United Kingdom,220,344.62,F,2021,11,29,15,lunes
567236,2021-09-19 11:33:00,14735.0,United Kingdom,146,467.5,F,2021,9,19,11,domingo
572285,2021-10-23 12:16:00,14698.0,United Kingdom,79,119.73,F,2021,10,23,12,sábado
539016,2020-12-15 13:49:00,13418.0,United Kingdom,198,571.48,F,2020,12,15,13,martes
575508,2021-11-10 10:32:00,14646.0,Netherlands,6712,8111.2,F,2021,11,10,10,miércoles
554052,2021-05-20 14:58:00,18048.0,United Kingdom,4,3.8,F,2021,5,20,14,jueves
577495,2021-11-20 12:20:00,14704.0,United Kingdom,121,237.4,F,2021,11,20,12,sábado
576181,2021-11-14 11:19:00,15572.0,United Kingdom,301,545.83,F,2021,11,14,11,domingo
C571029,2021-10-13 12:23:00,13035.0,United Kingdom,-17,-35.25,ND,2021,10,13,12,miércoles
C550672,2021-04-20 10:10:00,12457.0,Switzerland,-100,-179.0,ND,2021,4,20,10,martes
567864,2021-09-22 14:10:00,16236.0,United Kingdom,184,432.2,F,2021,9,22,14,miércoles
561217,2021-07-25 17:09:00,,United Kingdom,382,1685.64,F,2021,7,25,17,domingo
579179,2021-11-28 15:02:00,17237.0,United Kingdom,26,71.09,F,2021,11,28,15,domingo
560419,2021-07-18 15:03:00,,United Kingdom,1,717.23,F,2021,7,18,15,domingo
565154,2021-09-01 14:57:00,13470.0,United Kingdom,30,49.5,F,2021,9,1,14,miércoles
552697,2021-05-10 15:49:00,13695.0,United Kingdom,20,54.6,F,2021,5,10,15,lunes
567133,2021-09-16 14:17:00,,United Kingdom,50,0.0,F,2021,9,16,14,jueves
579412,2021-11-29 12:47:00,14125.0,United Kingdom,182,333.92,F,2021,11,29,12,lunes
536693,2020-12-02 12:26:00,17850.0,United Kingdom,12,22.2,F,2020,12,2,12,miércoles
C570902,2021-10-13 10:53:00,17724.0,United Kingdom,-11,-37.35,ND,2021,10,13,10,miércoles
C558722,2021-07-01 14:18:00,12901.0,United Kingdom,-12,-153.0,ND,2021,7,1,14,jueves
550817,2021-04-20 17:00:00,17946.0,United Kingdom,66,132.03,F,2021,4,20,17,martes
C563948,2021-08-22 10:30:00,13089.0,United Kingdom,-18,-27.3,ND,2021,8,22,10,domingo
565220,2021-09-01 18:20:00,13437.0,United Kingdom,49,149.35,F,2021,9,1,18,miércoles
562592,2021-08-07 15:43:00,13418.0,United Kingdom,298,263.19,F,2021,8,7,15,sábado
555943,2021-06-08 10:15:00,13520.0,Switzerland,245,612.68,F,2021,6,8,10,martes
542276,2021-01-27 10:19:00,12764.0,Lebanon,386,1693.88,F,2021,1,27,10,miércoles
556470,2021-06-12 11:41:00,15291.0,United Kingdom,148,301.42,F,2021,6,12,11,sábado
568791,2021-09-29 09:51:00,16650.0,United Kingdom,372,518.42,F,2021,9,29,9,miércoles
546551,2021-03-14 17:33:00,,United Kingdom,-10,0.0,F,2021,3,14,17,domingo
546115,2021-03-09 13:50:00,15379.0,United Kingdom,188,371.84,F,2021,3,9,13,martes
559703,2021-07-12 09:11:00,16989.0,United Kingdom,1066,857.7,F,2021,7,12,9,lunes
548718,2021-04-04 08:50:00,14156.0,EIRE,1162,2183.82,F,2021,4,4,8,domingo
536564,2020-12-01 15:08:00,13468.0,United Kingdom,12,51.4,F,2020,12,1,15,martes
574965,2021-11-08 10:44:00,17964.0,United Kingdom,106,209.94,F,2021,11,8,10,lunes
573426,2021-10-31 10:17:00,,United Kingdom,357,1540.73,F,2021,10,31,10,domingo
559441,2021-07-08 12:22:00,12583.0,France,200,329.24,F,2021,7,8,12,jueves
C551861,2021-05-04 15:44:00,12840.0,United Kingdom,-2,-5.9,ND,2021,5,4,15,martes
550805,2021-04-20 15:38:00,13162.0,United Kingdom,453,548.43,F,2021,4,20,15,martes
563248,2021-08-15 11:30:00,14702.0,United Kingdom,101,190.15,F,2021,8,15,11,domingo
575932,2021-11-13 10:35:00,16923.0,United Kingdom,257,449.87,F,2021,11,13,10,sábado
569022,2021-09-30 09:45:00,17725.0,United Kingdom,172,333.96,F,2021,9,30,9,jueves
542526,2021-01-28 12:43:00,14659.0,United Kingdom,323,593.17,F,2021,1,28,12,jueves
576054,2021-11-13 14:55:00,15787.0,United Kingdom,59,87.21,F,2021,11,13,14,sábado
555202,2021-06-01 12:11:00,16813.0,United Kingdom,66,110.55,F,2021,6,1,12,martes
569130,2021-09-30 13:46:00,14911.0,EIRE,19,116.3,F,2021,9,30,13,jueves
567510,2021-09-20 14:52:00,14298.0,United Kingdom,78,196.02,F,2021,9,20,14,lunes
572674,2021-10-25 13:17:00,14173.0,United Kingdom,31,129.77,F,2021,10,25,13,lunes
551888,2021-05-05 09:29:00,15304.0,United Kingdom,4,51.0,F,2021,5,5,9,miércoles
565461,2021-09-05 09:34:00,18261.0,United Kingdom,102,224.8,F,2021,9,5,9,domingo
536681,2020-12-02 12:22:00,17287.0,United Kingdom,46,113.92,F,2020,12,2,12,miércoles
562130,2021-08-03 09:13:00,12750.0,Poland,137,275.88,F,2021,8,3,9,martes
579674,2021-11-30 13:05:00,13012.0,United Kingdom,92,155.7,F,2021,11,30,13,martes
549133,2021-04-06 15:22:00,,United Kingdom,-52,0.0,F,2021,4,6,15,martes
541995,2021-01-25 09:58:00,13158.0,United Kingdom,135,256.41,F,2021,1,25,9,lunes
559537,2021-07-10 12:23:00,14472.0,United Kingdom,87,115.45,F,2021,7,10,12,sábado
C539097,2020-12-16 10:28:00,12621.0,Germany,-7,-11.55,ND,2020,12,16,10,miércoles
537885,2020-12-09 09:34:00,12942.0,United Kingdom,69,258.75,F,2020,12,9,9,miércoles
572832,2021-10-26 11:40:00,16454.0,United Kingdom,1,1.0,F,2021,10,26,11,martes
574173,2021-11-03 11:46:00,,United Kingdom,-42,0.0,F,2021,11,3,11,miércoles
546658,2021-03-15 14:21:00,15150.0,United Kingdom,331,501.25,F,2021,3,15,14,lunes
563569,2021-08-17 14:47:00,18257.0,United Kingdom,313,627.27,F,2021,8,17,14,martes
C560550,2021-07-19 12:47:00,12971.0,United Kingdom,-37,-220.15,ND,2021,7,19,12,lunes
563545,2021-08-17 12:20:00,15039.0,United Kingdom,1,8.5,F,2021,8,17,12,martes
C574505,2021-11-04 13:22:00,13534.0,United Kingdom,-8,-20.51,ND,2021,11,4,13,jueves
581410,2021-12-08 14:14:00,13098.0,United Kingdom,1069,1681.54,F,2021,12,8,14,miércoles
554067,2021-05-22 10:47:00,18150.0,United Kingdom,140,227.58,F,2021,5,22,10,sábado
558912,2021-07-05 09:31:00,17024.0,United Kingdom,25,31.25,F,2021,7,5,9,lunes
557888,2021-06-23 13:51:00,14656.0,United Kingdom,80,157.94,F,2021,6,23,13,miércoles
559255,2021-07-07 12:04:00,13027.0,United Kingdom,1920,768.0,F,2021,7,7,12,miércoles
544151,2021-02-16 12:02:00,15024.0,United Kingdom,80,196.87,F,2021,2,16,12,martes
554506,2021-05-24 15:22:00,14083.0,United Kingdom,26,15.18,F,2021,5,24,15,lunes
547800,2021-03-25 12:55:00,14504.0,United Kingdom,36,134.56,F,2021,3,25,12,jueves
542057,2021-01-25 11:57:00,15967.0,United Kingdom,62,173.8,F,2021,1,25,11,lunes
566604,2021-09-13 16:26:00,16279.0,United Kingdom,314,371.9,F,2021,9,13,16,lunes
542115,2021-01-25 14:01:00,,United Kingdom,113,920.9,F,2021,1,25,14,lunes
549235,2021-04-07 11:16:00,15530.0,United Kingdom,324,553.13,F,2021,4,7,11,miércoles
547691,2021-03-24 15:02:00,16767.0,United Kingdom,228,364.84,F,2021,3,24,15,miércoles
559143,2021-07-06 14:04:00,15581.0,United Kingdom,24,67.79,F,2021,7,6,14,martes
545188,2021-02-28 15:19:00,14056.0,United Kingdom,372,598.96,F,2021,2,28,15,domingo
548012,2021-03-29 11:15:00,17377.0,United Kingdom,118,317.56,F,2021,3,29,11,lunes
560275,2021-07-17 15:08:00,14895.0,United Kingdom,4,15.0,F,2021,7,17,15,sábado
579513,2021-11-29 17:03:00,12971.0,United Kingdom,127,123.15,F,2021,11,29,17,lunes
560162,2021-07-15 11:21:00,,United Kingdom,1,10.0,F,2021,7,15,11,jueves
541138,2021-01-14 10:42:00,12553.0,France,446,700.31,F,2021,1,14,10,jueves
C565078,2021-08-31 17:45:00,16422.0,United Kingdom,-1,-57.6,ND,2021,8,31,17,martes
569523,2021-10-04 14:41:00,16033.0,United Kingdom,146,368.38,F,2021,10,4,14,lunes
576629,2021-11-16 08:37:00,12621.0,Germany,253,610.28,F,2021,11,16,8,martes
571562,2021-10-18 10:04:00,14156.0,EIRE,342,704.02,F,2021,10,18,10,lunes
C552212,2021-05-06 15:08:00,17422.0,United Kingdom,-4,-19.8,ND,2021,5,6,15,jueves
575387,2021-11-09 15:23:00,13992.0,United Kingdom,64,76.8,F,2021,11,9,15,martes
572107,2021-10-20 17:13:00,15836.0,United Kingdom,26,137.37,F,2021,10,20,17,miércoles
558880,2021-07-04 14:08:00,12921.0,United Kingdom,8,70.8,F,2021,7,4,14,domingo
560879,2021-07-21 15:23:00,16654.0,United Kingdom,62,64.02,F,2021,7,21,15,miércoles
575321,2021-11-09 13:34:00,15311.0,United Kingdom,175,275.41,F,2021,11,9,13,martes
547092,2021-03-21 08:18:00,16619.0,United Kingdom,133,226.21,F,2021,3,21,8,domingo
574717,2021-11-06 14:35:00,18170.0,United Kingdom,160,324.8,F,2021,11,6,14,sábado
566432,2021-09-12 14:40:00,13704.0,United Kingdom,132,88.56,F,2021,9,12,14,domingo
576836,2021-11-16 15:14:00,16191.0,United Kingdom,322,462.28,F,2021,11,16,15,martes
539641,2020-12-20 15:30:00,15311.0,United Kingdom,45,134.14,F,2020,12,20,15,domingo
580640,2021-12-05 12:51:00,16910.0,United Kingdom,147,186.8,F,2021,12,5,12,domingo
576672,2021-11-16 11:59:00,12731.0,France,662,1497.52,F,2021,11,16,11,martes
575844,2021-11-11 12:04:00,,United Kingdom,14,14.28,F,2021,11,11,12,jueves
569203,2021-10-02 10:32:00,16353.0,United Kingdom,68,262.6,F,2021,10,2,10,sábado
540153,2021-01-05 11:25:00,15841.0,United Kingdom,132,331.6,F,2021,1,5,11,martes
546846,2021-03-17 12:47:00,13533.0,United Kingdom,96,128.49,F,2021,3,17,12,miércoles
C560825,2021-07-21 11:23:00,,United Kingdom,-1,-367.38,ND,2021,7,21,11,miércoles
571684,2021-10-18 14:11:00,16730.0,United Kingdom,244,262.17,F,2021,10,18,14,lunes
553464,2021-05-17 11:07:00,16218.0,United Kingdom,572,925.16,F,2021,5,17,11,lunes
C557566,2021-06-21 10:39:00,15998.0,United Kingdom,-4,-5.8,ND,2021,6,21,10,lunes
560729,2021-07-20 14:39:00,17511.0,United Kingdom,3237,5433.57,F,2021,7,20,14,martes
554087,2021-05-22 12:03:00,13946.0,United Kingdom,168,276.12,F,2021,5,22,12,sábado
573417,2021-10-31 08:56:00,12581.0,Germany,161,197.71,F,2021,10,31,8,domingo
551159,2021-04-26 15:02:00,16203.0,United Kingdom,72,147.6,F,2021,4,26,15,lunes
C576223,2021-11-14 13:02:00,15993.0,United Kingdom,-4,-24.9,ND,2021,11,14,13,domingo
559782,2021-07-12 11:55:00,12722.0,France,156,302.92,F,2021,7,12,11,lunes
559314,2021-07-07 13:51:00,,United Kingdom,-50,0.0,F,2021,7,7,13,miércoles
559301,2021-07-07 12:41:00,13842.0,United Kingdom,164,336.8,F,2021,7,7,12,miércoles
545448,2021-03-02 16:35:00,12753.0,Japan,6,15.3,F,2021,3,2,16,martes
563246,2021-08-15 10:57:00,13089.0,United Kingdom,414,695.26,F,2021,8,15,10,domingo
554038,2021-05-20 14:23:00,12775.0,Netherlands,128,294.72,F,2021,5,20,14,jueves
540469,2021-01-07 14:04:00,12484.0,Spain,630,1138.67,F,2021,1,7,14,jueves
558453,2021-06-29 13:52:00,,United Kingdom,2,1.7,F,2021,6,29,13,martes
572569,2021-10-25 10:32:00,17870.0,United Kingdom,233,200.55,F,2021,10,25,10,lunes
558055,2021-06-24 14:43:00,,United Kingdom,2,1.07,F,2021,6,24,14,jueves
551341,2021-04-28 07:52:00,15189.0,United Kingdom,223,459.45,F,2021,4,28,7,miércoles
564202,2021-08-24 08:27:00,16342.0,United Kingdom,22,57.5,F,2021,8,24,8,martes
541260,2021-01-16 15:44:00,16059.0,United Kingdom,74,145.0,F,2021,1,16,15,sábado
574713,2021-11-06 14:26:00,12628.0,Germany,106,237.57,F,2021,11,6,14,sábado
536603,2020-12-02 08:40:00,17850.0,United Kingdom,12,22.2,F,2020,12,2,8,miércoles
549463,2021-04-08 14:21:00,,United Kingdom,-17,0.0,F,2021,4,8,14,jueves
C557944,2021-06-23 16:10:00,15669.0,United Kingdom,-3,-6.65,ND,2021,6,23,16,miércoles
579168,2021-11-28 14:12:00,17806.0,United Kingdom,727,546.04,F,2021,11,28,14,domingo
545721,2021-03-07 10:52:00,15039.0,United Kingdom,264,608.45,F,2021,3,7,10,domingo
550634,2021-04-19 15:02:00,14298.0,United Kingdom,22,27.3,F,2021,4,19,15,lunes
548331,2021-03-30 13:28:00,13047.0,United Kingdom,193,427.15,F,2021,3,30,13,martes
573498,2021-10-31 12:00:00,,United Kingdom,-22,0.0,F,2021,10,31,12,domingo
562589,2021-08-07 15:16:00,15198.0,United Kingdom,64,107.64,F,2021,8,7,15,sábado
571318,2021-10-17 10:50:00,17404.0,Sweden,5952,5296.96,F,2021,10,17,10,domingo
557617,2021-06-21 13:37:00,14543.0,United Kingdom,39,327.45,F,2021,6,21,13,lunes
553061,2021-05-13 11:12:00,17238.0,United Kingdom,101,262.25,F,2021,5,13,11,jueves
548553,2021-04-01 09:19:00,12523.0,France,88,138.75,F,2021,4,1,9,jueves
547947,2021-03-28 15:03:00,15032.0,United Kingdom,1310,2188.5,F,2021,3,28,15,domingo
560839,2021-07-21 12:23:00,14527.0,United Kingdom,23,121.54,F,2021,7,21,12,miércoles
581357,2021-12-08 12:29:00,13314.0,United Kingdom,189,186.47,F,2021,12,8,12,miércoles
572852,2021-10-26 12:24:00,12879.0,United Kingdom,168,65.52,F,2021,10,26,12,martes
560264,2021-07-17 13:46:00,12833.0,United Kingdom,156,417.38,F,2021,7,17,13,sábado
547893,2021-03-28 10:25:00,13552.0,United Kingdom,23,191.25,F,2021,3,28,10,domingo
560423,2021-07-18 15:15:00,,United Kingdom,-25,0.0,F,2021,7,18,15,domingo
574299,2021-11-03 16:06:00,16746.0,United Kingdom,157,309.01,F,2021,11,3,16,miércoles
C540796,2021-01-11 12:03:00,15107.0,United Kingdom,-1,-8.5,ND,2021,1,11,12,lunes
568950,2021-09-29 15:25:00,12458.0,Switzerland,236,505.48,F,2021,9,29,15,miércoles
543901,2021-02-14 12:13:00,17659.0,United Kingdom,28,115.0,F,2021,2,14,12,domingo
545467,2021-03-03 09:39:00,15304.0,United Kingdom,15,105.45,F,2021,3,3,9,miércoles
C540382,2021-01-06 17:38:00,12957.0,United Kingdom,-5,-6.65,ND,2021,1,6,17,miércoles
C554344,2021-05-23 17:44:00,14032.0,United Kingdom,-3,-2.49,ND,2021,5,23,17,domingo
572231,2021-10-21 14:41:00,13974.0,United Kingdom,249,413.59,F,2021,10,21,14,jueves
556088,2021-06-08 15:24:00,,United Kingdom,18,144.64,F,2021,6,8,15,martes
538453,2020-12-12 12:26:00,16779.0,United Kingdom,195,330.92,F,2020,12,12,12,sábado
546253,2021-03-10 14:44:00,16080.0,United Kingdom,66,130.26,F,2021,3,10,14,miércoles
565610,2021-09-05 14:56:00,14849.0,United Kingdom,226,357.34,F,2021,9,5,14,domingo
550354,2021-04-18 10:28:00,13811.0,Germany,1,222.75,F,2021,4,18,10,domingo
542599,2021-01-30 11:01:00,17062.0,United Kingdom,94,102.64,F,2021,1,30,11,sábado
580049,2021-12-01 12:54:00,13599.0,United Kingdom,134,204.22,F,2021,12,1,12,miércoles
538629,2020-12-13 13:10:00,17799.0,United Kingdom,133,223.48,F,2020,12,13,13,domingo
579872,2021-11-30 16:54:00,14085.0,United Kingdom,239,278.82,F,2021,11,30,16,martes
542518,2021-01-28 12:17:00,,United Kingdom,-13,0.0,F,2021,1,28,12,jueves
546105,2021-03-09 12:21:00,14662.0,United Kingdom,238,268.51,F,2021,3,9,12,martes
561873,2021-07-31 11:48:00,13316.0,United Kingdom,3669,2157.5,F,2021,7,31,11,sábado
541993,2021-01-25 09:37:00,,United Kingdom,93,604.37,F,2021,1,25,9,lunes
566299,2021-09-11 15:59:00,16871.0,United Kingdom,200,329.44,F,2021,9,11,15,sábado
549271,2021-04-07 12:48:00,,United Kingdom,-2,0.0,F,2021,4,7,12,miércoles
C541787,2021-01-21 12:56:00,12829.0,United Kingdom,-1,-39.95,ND,2021,1,21,12,jueves
575856,2021-11-11 12:28:00,16386.0,United Kingdom,198,256.1,F,2021,11,11,12,jueves
C556522,2021-06-13 11:21:00,16938.0,United Kingdom,-1515,-833.25,ND,2021,6,13,11,domingo
581486,2021-12-09 09:38:00,17001.0,United Kingdom,218,407.68,F,2021,12,9,9,jueves
545176,2021-02-28 14:19:00,,United Kingdom,88,764.12,F,2021,2,28,14,domingo
542508,2021-01-28 12:06:00,,United Kingdom,136,0.0,F,2021,1,28,12,jueves
560844,2021-07-21 12:28:00,14298.0,United Kingdom,24,74.88,F,2021,7,21,12,miércoles
C538690,2020-12-14 09:54:00,13802.0,United Kingdom,-11,-117.45,ND,2020,12,14,9,lunes
563103,2021-08-12 10:08:00,13873.0,United Kingdom,74,159.2,F,2021,8,12,10,jueves
561626,2021-07-28 14:03:00,14898.0,United Kingdom,443,400.37,F,2021,7,28,14,miércoles
545344,2021-03-02 09:24:00,16678.0,United Kingdom,182,312.18,F,2021,3,2,9,martes
561331,2021-07-26 14:24:00,16809.0,United Kingdom,95,127.61,F,2021,7,26,14,lunes
C572029,2021-10-20 11:48:00,17651.0,United Kingdom,-3,-17.85,ND,2021,10,20,11,miércoles
580512,2021-12-04 13:55:00,12673.0,Germany,180,389.62,F,2021,12,4,13,sábado
547562,2021-03-24 08:47:00,16525.0,United Kingdom,400,851.4,F,2021,3,24,8,miércoles
576051,2021-11-13 14:45:00,14911.0,EIRE,945,2068.49,F,2021,11,13,14,sábado
551569,2021-05-03 11:13:00,,United Kingdom,-6,0.0,F,2021,5,3,11,lunes
559993,2021-07-14 12:42:00,14716.0,United Kingdom,355,188.56,F,2021,7,14,12,miércoles
C537656,2020-12-07 16:21:00,15100.0,United Kingdom,-12,-131.4,ND,2020,12,7,16,lunes
C569390,2021-10-03 16:53:00,15502.0,United Kingdom,-3,-305.0,ND,2021,10,3,16,domingo
C565026,2021-08-31 16:34:00,13694.0,United Kingdom,-72,-151.2,ND,2021,8,31,16,martes
552274,2021-05-08 12:30:00,16523.0,United Kingdom,100,236.1,F,2021,5,8,12,sábado
562270,2021-08-03 16:42:00,12917.0,United Kingdom,120,594.0,F,2021,8,3,16,martes
C552707,2021-05-10 16:16:00,15696.0,United Kingdom,-1,-9.95,ND,2021,5,10,16,lunes
568195,2021-09-25 14:41:00,13408.0,United Kingdom,32,40.0,F,2021,9,25,14,sábado
559000,2021-07-05 12:15:00,14099.0,United Kingdom,104,235.63,F,2021,7,5,12,lunes
563685,2021-08-18 12:26:00,14911.0,EIRE,38,131.85,F,2021,8,18,12,miércoles
554278,2021-05-23 13:25:00,13831.0,United Kingdom,157,378.69,F,2021,5,23,13,domingo
580147,2021-12-02 10:07:00,17183.0,United Kingdom,192,713.78,F,2021,12,2,10,jueves
548397,2021-03-30 17:23:00,,United Kingdom,-30,0.0,F,2021,3,30,17,martes
C551336,2021-04-27 16:53:00,13993.0,United Kingdom,-1,-4.25,ND,2021,4,27,16,martes
C579918,2021-12-01 08:58:00,13410.0,United Kingdom,-2,-8.3,ND,2021,12,1,8,miércoles
564915,2021-08-31 12:41:00,,United Kingdom,26,0.0,F,2021,8,31,12,martes
569420,2021-10-04 10:33:00,16881.0,United Kingdom,600,432.0,F,2021,10,4,10,lunes
580736,2021-12-06 08:55:00,12716.0,France,205,375.59,F,2021,12,6,8,lunes
576875,2021-11-16 16:32:00,15805.0,United Kingdom,160,370.4,F,2021,11,16,16,martes
C563433,2021-08-16 12:14:00,16033.0,United Kingdom,-3,-9.15,ND,2021,8,16,12,lunes
545547,2021-03-03 15:07:00,,United Kingdom,-391,0.0,F,2021,3,3,15,miércoles
548194,2021-03-29 15:30:00,,United Kingdom,404,1536.03,F,2021,3,29,15,lunes
559818,2021-07-12 16:37:00,13408.0,United Kingdom,386,515.3,F,2021,7,12,16,lunes
537430,2020-12-06 16:05:00,,United Kingdom,120,0.0,F,2020,12,6,16,domingo
543288,2021-02-07 10:14:00,17302.0,United Kingdom,99,182.85,F,2021,2,7,10,domingo
537658,2020-12-07 16:43:00,18102.0,United Kingdom,120,395.76,F,2020,12,7,16,lunes
C545569,2021-03-03 16:25:00,14239.0,United Kingdom,-2,-9.9,ND,2021,3,3,16,miércoles
563024,2021-08-11 13:41:00,14639.0,United Kingdom,68,219.76,F,2021,8,11,13,miércoles
548970,2021-04-05 11:03:00,14646.0,Netherlands,700,1155.0,F,2021,4,5,11,lunes
545574,2021-03-03 18:16:00,13959.0,United Kingdom,80,122.7,F,2021,3,3,18,miércoles
C568385,2021-09-27 09:51:00,15398.0,United Kingdom,-2,-5.9,ND,2021,9,27,9,lunes
556726,2021-06-14 11:31:00,18102.0,United Kingdom,2096,8915.52,F,2021,6,14,11,lunes
545279,2021-03-01 11:36:00,17811.0,United Kingdom,53,122.5,F,2021,3,1,11,lunes
551561,2021-05-03 10:49:00,17422.0,United Kingdom,128,306.82,F,2021,5,3,10,lunes
C549098,2021-04-06 11:06:00,12481.0,Germany,-14,-5.46,ND,2021,4,6,11,martes
567480,2021-09-20 13:38:00,17450.0,United Kingdom,1000,3200.0,F,2021,9,20,13,lunes
578841,2021-11-25 15:57:00,13256.0,United Kingdom,12540,0.0,F,2021,11,25,15,jueves
537461,2020-12-07 10:06:00,15649.0,United Kingdom,120,510.0,F,2020,12,7,10,lunes
576912,2021-11-17 10:01:00,13756.0,United Kingdom,228,411.96,F,2021,11,17,10,miércoles
564872,2021-08-31 10:47:00,16083.0,United Kingdom,524,979.64,F,2021,8,31,10,martes
554268,2021-05-23 12:59:00,15311.0,United Kingdom,369,638.24,F,2021,5,23,12,domingo
557274,2021-06-19 11:44:00,14004.0,United Kingdom,356,580.34,F,2021,6,19,11,sábado
574581,2021-11-04 17:45:00,,United Kingdom,-62,0.0,F,2021,11,4,17,jueves
579158,2021-11-28 13:53:00,17188.0,United Kingdom,140,309.12,F,2021,11,28,13,domingo
562355,2021-08-04 13:25:00,14768.0,United Kingdom,40,133.2,F,2021,8,4,13,miércoles
C539605,2020-12-20 14:07:00,13050.0,United Kingdom,-7,-11.3,ND,2020,12,20,14,domingo
562150,2021-08-03 10:49:00,14132.0,United Kingdom,170,301.92,F,2021,8,3,10,martes
