N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Tipo de factura,Año,Mes,Día,Hora,Día de la semana,NumeroOrden
575389,2021-11-09 15:31:00,12971.0,United Kingdom,101,97.63,F,2021,11,9,15,martes,15835
578671,2021-11-24 17:32:00,16989.0,United Kingdom,40,66.0,F,2021,11,24,17,miércoles,17283
568662,2021-09-28 12:36:00,16764.0,United Kingdom,75,192.24,F,2021,9,28,12,martes,12952
C558905,2021-07-04 16:27:00,13826.0,United Kingdom,-2,-14.85,ND,2021,7,4,16,domingo,20461
568717,2021-09-28 16:17:00,18102.0,United Kingdom,600,2748.0,F,2021,9,28,16,martes,12993
549293,2021-04-07 19:16:00,17883.0,United Kingdom,48,119.35,F,2021,4,7,19,miércoles,4990
573511,2021-10-31 12:25:00,12347.0,Iceland,676,1294.32,F,2021,10,31,12,domingo,15067
543821,2021-02-14 09:24:00,17667.0,United Kingdom,483,928.05,F,2021,2,14,9,domingo,2801
566061,2021-09-08 15:36:00,13267.0,United Kingdom,132,318.4,F,2021,9,8,15,miércoles,11847
541919,2021-01-24 11:35:00,14334.0,United Kingdom,318,352.42,F,2021,1,24,11,domingo,2080
566250,2021-09-11 12:10:00,15587.0,United Kingdom,120,344.88,F,2021,9,11,12,sábado,11934
560235,2021-07-17 11:26:00,14060.0,United Kingdom,118,189.58,F,2021,7,17,11,sábado,9442
C575065,2021-11-08 12:40:00,13924.0,United Kingdom,-7,-23.55,ND,2021,11,8,12,lunes,21733
552839,2021-05-11 14:25:00,14367.0,United Kingdom,280,785.79,F,2021,5,11,14,martes,6404
547221,2021-03-21 15:06:00,13262.0,United Kingdom,125,200.29,F,2021,3,21,15,domingo,4214
558054,2021-06-24 14:36:00,12971.0,United Kingdom,118,60.9,F,2021,6,24,14,jueves,8576
539250,2020-12-16 13:44:00,15157.0,United Kingdom,1078,1085.46,F,2020,12,16,13,miércoles,1166
568243,2021-09-26 12:12:00,14217.0,United Kingdom,25,93.87,F,2021,9,26,12,domingo,12802
580889,2021-12-06 12:27:00,14071.0,United Kingdom,12,29.42,F,2021,12,6,12,lunes,18224
C575879,2021-11-11 13:30:00,13588.0,United Kingdom,-13,-6.29,ND,2021,11,11,13,jueves,21800
548703,2021-04-03 11:37:00,16010.0,United Kingdom,103,178.65,F,2021,4,3,11,sábado,4781
554085,2021-05-22 11:53:00,16945.0,United Kingdom,94,182.6,F,2021,5,22,11,sábado,6995
C575963,2021-11-13 12:30:00,16794.0,United Kingdom,-2,-8.5,ND,2021,11,13,12,sábado,21805
551822,2021-05-04 12:26:00,13524.0,United Kingdom,100,159.2,F,2021,5,4,12,martes,5962
539478,2020-12-19 15:07:00,17343.0,United Kingdom,56,193.64,F,2020,12,19,15,sábado,1290
537464,2020-12-07 10:14:00,14907.0,United Kingdom,234,618.07,F,2020,12,7,10,lunes,508
C562206,2021-08-03 12:55:00,15625.0,United Kingdom,-2,-3.3,ND,2021,8,3,12,martes,20730
541434,2021-01-18 10:22:00,14911.0,EIRE,287,465.58,F,2021,1,18,10,lunes,1912
567747,2021-09-22 10:48:00,18102.0,United Kingdom,48,389.76,F,2021,9,22,10,miércoles,12548
538353,2020-12-10 15:31:00,13798.0,United Kingdom,2420,3762.66,F,2020,12,10,15,jueves,842
561236,2021-07-26 10:27:00,15159.0,United Kingdom,810,908.46,F,2021,7,26,10,lunes,9873
C580702,2021-12-05 16:26:00,17404.0,Sweden,-40,-238.0,ND,2021,12,5,16,domingo,22114
550071,2021-04-14 12:12:00,16735.0,United Kingdom,304,437.56,F,2021,4,14,12,miércoles,5299
C563068,2021-08-11 15:26:00,13722.0,United Kingdom,-1,-6.25,ND,2021,8,11,15,miércoles,20804
574255,2021-11-03 13:44:00,12569.0,Germany,40,92.25,F,2021,11,3,13,miércoles,15308
551869,2021-05-04 16:36:00,16767.0,United Kingdom,537,418.2,F,2021,5,4,16,martes,5992
C544780,2021-02-23 12:05:00,16701.0,United Kingdom,-8,-26.15,ND,2021,2,23,12,martes,19282
C577781,2021-11-21 16:14:00,15406.0,United Kingdom,-3,-17.85,ND,2021,11,21,16,domingo,21935
556118,2021-06-09 09:54:00,13811.0,Germany,38,333.0,F,2021,6,9,9,miércoles,7815
544919,2021-02-24 16:31:00,13725.0,United Kingdom,98,147.3,F,2021,2,24,16,miércoles,3246
C547791,2021-03-25 12:07:00,17979.0,United Kingdom,-2,-19.9,ND,2021,3,25,12,jueves,19526
577026,2021-11-17 12:55:00,17237.0,United Kingdom,79,243.6,F,2021,11,17,12,miércoles,16543
554106,2021-05-22 14:05:00,12710.0,Germany,386,718.96,F,2021,5,22,14,sábado,7015
569211,2021-10-02 12:04:00,15774.0,United Kingdom,87,270.8,F,2021,10,2,12,sábado,13180
538187,2020-12-10 10:27:00,16499.0,United Kingdom,68,218.1,F,2020,12,10,10,jueves,790
546786,2021-03-17 09:57:00,16523.0,United Kingdom,160,239.0,F,2021,3,17,9,miércoles,4015
564950,2021-08-31 13:31:00,17320.0,United Kingdom,168,290.52,F,2021,8,31,13,martes,11398
569244,2021-10-03 09:45:00,13344.0,United Kingdom,114,322.08,F,2021,10,3,9,domingo,13211
554990,2021-05-29 13:57:00,16567.0,United Kingdom,520,308.04,F,2021,5,29,13,sábado,7350
559931,2021-07-14 09:23:00,17738.0,United Kingdom,89,205.95,F,2021,7,14,9,miércoles,9333
557416,2021-06-20 11:49:00,17809.0,United Kingdom,72,90.0,F,2021,6,20,11,domingo,8335
571303,2021-10-17 09:36:00,13875.0,United Kingdom,311,361.99,F,2021,10,17,9,domingo,14112
551151,2021-04-26 14:38:00,18144.0,United Kingdom,24,134.4,F,2021,4,26,14,lunes,5726
580538,2021-12-05 08:38:00,14075.0,United Kingdom,202,316.78,F,2021,12,5,8,domingo,18053
566094,2021-09-09 10:42:00,17965.0,United Kingdom,245,361.56,F,2021,9,9,10,jueves,11866
554355,2021-05-24 09:20:00,16992.0,United Kingdom,128,249.55,F,2021,5,24,9,lunes,7104
C557148,2021-06-17 10:52:00,13735.0,United Kingdom,-24,-54.0,ND,2021,6,17,10,jueves,20305
C567357,2021-09-19 16:23:00,16211.0,United Kingdom,-1,-4.25,ND,2021,9,19,16,domingo,21130
546083,2021-03-09 11:27:00,12971.0,United Kingdom,50,38.98,F,2021,3,9,11,martes,3720
577258,2021-11-18 12:27:00,16764.0,United Kingdom,108,222.43,F,2021,11,18,12,jueves,16672
552945,2021-05-12 11:44:00,15953.0,United Kingdom,72,171.92,F,2021,5,12,11,miércoles,6450
571313,2021-10-17 10:42:00,14156.0,EIRE,668,728.24,F,2021,10,17,10,domingo,14121
558100,2021-06-26 13:46:00,17768.0,United Kingdom,125,411.33,F,2021,6,26,13,sábado,8606
541732,2021-01-21 11:34:00,16387.0,United Kingdom,44,94.36,F,2021,1,21,11,jueves,2011
577499,2021-11-20 12:24:00,15906.0,United Kingdom,15,24.11,F,2021,11,20,12,sábado,16766
C544830,2021-02-24 09:59:00,13118.0,United Kingdom,-9,-13.41,ND,2021,2,24,9,miércoles,19287
553195,2021-05-15 13:45:00,12599.0,France,141,151.4,F,2021,5,15,13,sábado,6594
564489,2021-08-25 14:13:00,15950.0,United Kingdom,310,662.56,F,2021,8,25,14,miércoles,11241
563855,2021-08-19 15:29:00,14709.0,United Kingdom,282,546.9,F,2021,8,19,15,jueves,10957
580808,2021-12-06 11:24:00,16133.0,United Kingdom,626,309.22,F,2021,12,6,11,lunes,18197
571864,2021-10-19 13:49:00,12731.0,France,566,2503.74,F,2021,10,19,13,martes,14321
545916,2021-03-08 11:46:00,12528.0,Germany,77,278.13,F,2021,3,8,11,lunes,3672
552815,2021-05-11 12:46:00,17677.0,United Kingdom,1,16.95,F,2021,5,11,12,martes,6383
542226,2021-01-26 13:20:00,17075.0,United Kingdom,76,188.86,F,2021,1,26,13,martes,2196
568458,2021-09-27 11:34:00,13384.0,United Kingdom,77,261.55,F,2021,9,27,11,lunes,12870
552283,2021-05-08 12:48:00,13468.0,United Kingdom,36,109.8,F,2021,5,8,12,sábado,6184
574560,2021-11-04 15:51:00,17703.0,United Kingdom,214,307.78,F,2021,11,4,15,jueves,15443
567537,2021-09-21 09:54:00,16656.0,United Kingdom,230,353.58,F,2021,9,21,9,martes,12476
578634,2021-11-24 16:34:00,16566.0,United Kingdom,98,112.38,F,2021,11,24,16,miércoles,17272
558264,2021-06-28 09:10:00,16473.0,United Kingdom,50,98.3,F,2021,6,28,9,lunes,8656
574898,2021-11-07 15:07:00,16242.0,United Kingdom,528,848.22,F,2021,11,7,15,domingo,15611
560089,2021-07-14 16:45:00,12748.0,United Kingdom,32,82.53,F,2021,7,14,16,miércoles,9386
548353,2021-03-30 15:05:00,15980.0,United Kingdom,592,760.18,F,2021,3,30,15,martes,4635
539088,2020-12-16 09:45:00,13093.0,United Kingdom,737,1827.91,F,2020,12,16,9,miércoles,1118
556471,2021-06-12 11:47:00,16466.0,United Kingdom,153,198.77,F,2021,6,12,11,sábado,7944
552036,2021-05-05 19:16:00,12748.0,United Kingdom,81,211.15,F,2021,5,5,19,miércoles,6075
578630,2021-11-24 16:06:00,12748.0,United Kingdom,120,170.52,F,2021,11,24,16,miércoles,17269
579501,2021-11-29 16:16:00,14088.0,United Kingdom,625,2075.81,F,2021,11,29,16,lunes,17645
544929,2021-02-24 18:14:00,15189.0,United Kingdom,100,310.92,F,2021,2,24,18,miércoles,3254
578785,2021-11-25 12:01:00,13525.0,United Kingdom,186,345.9,F,2021,11,25,12,jueves,17322
555896,2021-06-07 16:04:00,15640.0,United Kingdom,618,1008.61,F,2021,6,7,16,lunes,7719
C554688,2021-05-25 16:50:00,14442.0,Channel Islands,-2,-10.45,ND,2021,5,25,16,martes,20085
553828,2021-05-19 11:24:00,17865.0,United Kingdom,399,862.89,F,2021,5,19,11,miércoles,6835
552846,2021-05-11 14:38:00,14646.0,Netherlands,73,288.0,F,2021,5,11,14,martes,6410
537023,2020-12-03 16:02:00,16725.0,United Kingdom,64,122.15,F,2020,12,3,16,jueves,309
558381,2021-06-28 17:01:00,15299.0,United Kingdom,1,600.0,F,2021,6,28,17,lunes,8698
543054,2021-02-03 10:39:00,13394.0,United Kingdom,212,313.76,F,2021,2,3,10,miércoles,2508
C573099,2021-10-27 14:47:00,12921.0,United Kingdom,-2,-11.9,ND,2021,10,27,14,miércoles,21597
571057,2021-10-13 14:13:00,15367.0,United Kingdom,4,27.0,F,2021,10,13,14,miércoles,13976
538869,2020-12-14 14:50:00,15107.0,United Kingdom,43,61.05,F,2020,12,14,14,lunes,1025
C579923,2021-12-01 09:06:00,17071.0,United Kingdom,-1,-4.95,ND,2021,12,1,9,miércoles,22071
561081,2021-07-24 16:15:00,13230.0,United Kingdom,108,148.96,F,2021,7,24,16,sábado,9809
543173,2021-02-04 09:30:00,13871.0,United Kingdom,217,456.05,F,2021,2,4,9,jueves,2552
540839,2021-01-11 15:42:00,16791.0,United Kingdom,130,255.38,F,2021,1,11,15,lunes,1708
560592,2021-07-19 16:36:00,13225.0,United Kingdom,296,557.68,F,2021,7,19,16,lunes,9587
550180,2021-04-14 17:33:00,14163.0,United Kingdom,153,411.87,F,2021,4,14,17,miércoles,5339
567846,2021-09-22 13:13:00,13486.0,United Kingdom,140,302.8,F,2021,9,22,13,miércoles,12579
C536737,2020-12-02 13:05:00,15922.0,United Kingdom,-2,-5.9,ND,2020,12,2,13,miércoles,18548
540842,2021-01-11 16:16:00,15602.0,United Kingdom,48,60.0,F,2021,1,11,16,lunes,1710
548493,2021-03-31 13:14:00,16839.0,United Kingdom,314,840.38,F,2021,3,31,13,miércoles,4678
568876,2021-09-29 12:24:00,13881.0,United Kingdom,112,325.5,F,2021,9,29,12,miércoles,13035
537915,2020-12-09 10:55:00,12797.0,Portugal,118,254.03,F,2020,12,9,10,miércoles,701
555010,2021-05-31 10:38:00,17450.0,United Kingdom,144,213.12,F,2021,5,31,10,lunes,7369
564181,2021-08-23 14:53:00,13862.0,United Kingdom,234,327.93,F,2021,8,23,14,lunes,11110
C579932,2021-12-01 09:42:00,14950.0,United Kingdom,-1,-9.95,ND,2021,12,1,9,miércoles,22079
567664,2021-09-21 15:15:00,14780.0,United Kingdom,210,332.8,F,2021,9,21,15,martes,12523
567658,2021-09-21 14:50:00,14428.0,United Kingdom,49,203.5,F,2021,9,21,14,martes,12517
572862,2021-10-26 12:48:00,16750.0,United Kingdom,46,114.74,F,2021,10,26,12,martes,14723
568342,2021-09-26 15:10:00,14473.0,United Kingdom,78,149.34,F,2021,9,26,15,domingo,12830
553860,2021-05-19 13:57:00,17841.0,United Kingdom,161,184.95,F,2021,5,19,13,miércoles,6860
C560572,2021-07-19 14:45:00,17065.0,United Kingdom,-1,-112.35,ND,2021,7,19,14,lunes,20594
568729,2021-09-28 16:45:00,16909.0,United Kingdom,436,379.14,F,2021,9,28,16,martes,12998
553357,2021-05-16 14:17:00,12684.0,France,2,30.0,F,2021,5,16,14,domingo,6648
544412,2021-02-18 14:21:00,16531.0,United Kingdom,193,245.91,F,2021,2,18,14,jueves,3037
566123,2021-09-09 11:15:00,15039.0,United Kingdom,136,322.37,F,2021,9,9,11,jueves,11870
563738,2021-08-18 19:13:00,15024.0,United Kingdom,29,87.93,F,2021,8,18,19,miércoles,10907
576412,2021-11-15 11:21:00,13455.0,United Kingdom,164,365.4,F,2021,11,15,11,lunes,16290
544467,2021-02-20 15:51:00,14502.0,United Kingdom,107,298.38,F,2021,2,20,15,sábado,3067
557510,2021-06-20 16:19:00,17588.0,United Kingdom,204,305.04,F,2021,6,20,16,domingo,8366
565594,2021-09-05 14:11:00,13510.0,United Kingdom,322,312.49,F,2021,9,5,14,domingo,11654
569028,2021-09-30 10:20:00,14911.0,EIRE,386,272.16,F,2021,9,30,10,jueves,13119
568099,2021-09-23 15:18:00,15916.0,United Kingdom,26,118.9,F,2021,9,23,15,jueves,12696
544888,2021-02-24 11:55:00,14231.0,United Kingdom,117,308.95,F,2021,2,24,11,miércoles,3221
C550165,2021-04-14 16:34:00,15358.0,United Kingdom,-2,-1.7,ND,2021,4,14,16,miércoles,19721
556596,2021-06-13 14:29:00,17349.0,United Kingdom,112,110.75,F,2021,6,13,14,domingo,8012
541114,2021-01-13 15:19:00,14299.0,United Kingdom,16,175.2,F,2021,1,13,15,miércoles,1793
576064,2021-11-13 15:37:00,12508.0,France,69,123.08,F,2021,11,13,15,sábado,16141
536785,2020-12-02 15:22:00,15061.0,United Kingdom,1008,2730.96,F,2020,12,2,15,miércoles,212
536819,2020-12-02 17:12:00,13402.0,United Kingdom,190,308.28,F,2020,12,2,17,miércoles,238
551857,2021-05-04 15:33:00,13037.0,United Kingdom,136,326.9,F,2021,5,4,15,martes,5986
564861,2021-08-31 10:21:00,17315.0,United Kingdom,1,15.0,F,2021,8,31,10,martes,11380
566285,2021-09-11 14:51:00,13611.0,United Kingdom,346,535.08,F,2021,9,11,14,sábado,11966
581570,2021-12-09 11:59:00,12662.0,Germany,96,224.95,F,2021,12,9,11,jueves,18523
579016,2021-11-28 09:55:00,12906.0,United Kingdom,198,387.78,F,2021,11,28,9,domingo,17432
561995,2021-08-01 13:44:00,16133.0,United Kingdom,383,306.02,F,2021,8,1,13,domingo,10161
555851,2021-06-07 13:37:00,13050.0,United Kingdom,346,585.17,F,2021,6,7,13,lunes,7699
561928,2021-08-01 12:50:00,12749.0,United Kingdom,6,29.7,F,2021,8,1,12,domingo,10153
569483,2021-10-04 12:45:00,14057.0,United Kingdom,174,390.26,F,2021,10,4,12,lunes,13310
580755,2021-12-06 10:16:00,14737.0,United Kingdom,42,82.8,F,2021,12,6,10,lunes,18182
580047,2021-12-01 12:44:00,12989.0,United Kingdom,49,67.93,F,2021,12,1,12,miércoles,17804
559991,2021-07-14 12:29:00,14527.0,United Kingdom,27,139.95,F,2021,7,14,12,miércoles,9359
575582,2021-11-10 11:55:00,16986.0,United Kingdom,1000,1790.0,F,2021,11,10,11,miércoles,15884
567096,2021-09-16 13:13:00,15099.0,United Kingdom,343,410.48,F,2021,9,16,13,jueves,12281
542601,2021-01-30 11:52:00,16897.0,United Kingdom,58,213.03,F,2021,1,30,11,sábado,2313
536947,2020-12-03 12:29:00,13013.0,United Kingdom,439,686.4,F,2020,12,3,12,jueves,279
570049,2021-10-07 10:55:00,17228.0,United Kingdom,250,432.26,F,2021,10,7,10,jueves,13582
564203,2021-08-24 08:49:00,18061.0,United Kingdom,128,241.44,F,2021,8,24,8,martes,11127
571215,2021-10-14 12:57:00,13810.0,Germany,179,653.5,F,2021,10,14,12,jueves,14038
549292,2021-04-07 19:10:00,17869.0,United Kingdom,17,91.09,F,2021,4,7,19,miércoles,4989
539311,2020-12-16 17:53:00,14643.0,United Kingdom,386,357.94,F,2020,12,16,17,miércoles,1207
538658,2020-12-13 15:34:00,17969.0,United Kingdom,131,125.2,F,2020,12,13,15,domingo,942
553346,2021-05-16 12:57:00,17054.0,United Kingdom,147,306.45,F,2021,5,16,12,domingo,6641
548144,2021-03-29 12:29:00,13798.0,United Kingdom,164,328.2,F,2021,3,29,12,lunes,4550
575074,2021-11-08 13:11:00,15356.0,United Kingdom,94,150.04,F,2021,11,8,13,lunes,15690
560503,2021-07-19 11:40:00,17682.0,United Kingdom,166,362.82,F,2021,7,19,11,lunes,9549
561067,2021-07-24 14:26:00,14397.0,United Kingdom,84,99.96,F,2021,7,24,14,sábado,9797
566576,2021-09-13 13:21:00,13098.0,United Kingdom,977,2180.3,F,2021,9,13,13,lunes,12087
C545769,2021-03-07 12:05:00,14903.0,United Kingdom,-18,-11.7,ND,2021,3,7,12,domingo,19359
561544,2021-07-28 10:14:00,16170.0,United Kingdom,542,305.0,F,2021,7,28,10,miércoles,9964
566256,2021-09-11 12:27:00,12680.0,France,43,112.38,F,2021,9,11,12,sábado,11939
C559666,2021-07-11 13:37:00,14389.0,United Kingdom,-4,-5.8,ND,2021,7,11,13,domingo,20516
578834,2021-11-25 15:32:00,18109.0,United Kingdom,183,524.74,F,2021,11,25,15,jueves,17358
561866,2021-07-31 10:48:00,14341.0,United Kingdom,54,115.08,F,2021,7,31,10,sábado,10099
554498,2021-05-24 14:39:00,15314.0,United Kingdom,313,327.97,F,2021,5,24,14,lunes,7144
562129,2021-08-03 09:09:00,13186.0,United Kingdom,360,988.34,F,2021,8,3,9,martes,10217
547222,2021-03-21 15:07:00,18008.0,United Kingdom,20,175.1,F,2021,3,21,15,domingo,4215
557113,2021-06-16 16:39:00,16266.0,United Kingdom,36,117.0,F,2021,6,16,16,miércoles,8189
C571466,2021-10-17 14:31:00,16463.0,United Kingdom,-16,-20.0,ND,2021,10,17,14,domingo,21473
561592,2021-07-28 11:18:00,14560.0,United Kingdom,8,73.8,F,2021,7,28,11,miércoles,9969
C572226,2021-10-21 13:58:00,15321.0,United Kingdom,-18,-97.58,ND,2021,10,21,13,jueves,21529
580176,2021-12-02 11:49:00,14292.0,United Kingdom,184,388.36,F,2021,12,2,11,jueves,17906
551979,2021-05-05 13:44:00,14199.0,United Kingdom,28,185.4,F,2021,5,5,13,miércoles,6042
C579933,2021-12-01 09:44:00,14853.0,United Kingdom,-1,-12.75,ND,2021,12,1,9,miércoles,22080
553088,2021-05-13 11:53:00,16180.0,United Kingdom,678,1147.15,F,2021,5,13,11,jueves,6537
C555908,2021-06-07 16:08:00,15687.0,United Kingdom,-1,-1.65,ND,2021,6,7,16,lunes,20210
C563258,2021-08-15 12:08:00,15311.0,United Kingdom,-4,-19.9,ND,2021,8,15,12,domingo,20822
541425,2021-01-18 08:43:00,15513.0,United Kingdom,144,79.2,F,2021,1,18,8,lunes,1904
553207,2021-05-16 09:02:00,17001.0,United Kingdom,179,382.35,F,2021,5,16,9,domingo,6606
540146,2021-01-05 10:51:00,15002.0,United Kingdom,138,261.5,F,2021,1,5,10,martes,1444
537389,2020-12-06 13:41:00,17757.0,United Kingdom,60,149.0,F,2020,12,6,13,domingo,465
547194,2021-03-21 12:42:00,12637.0,France,85,201.24,F,2021,3,21,12,domingo,4199
557027,2021-06-16 13:24:00,12816.0,Poland,77,318.65,F,2021,6,16,13,miércoles,8162
C562115,2021-08-02 16:17:00,17696.0,United Kingdom,-5,-9.75,ND,2021,8,2,16,lunes,20710
552829,2021-05-11 13:42:00,12748.0,United Kingdom,200,465.86,F,2021,5,11,13,martes,6397
C561328,2021-07-26 13:54:00,12471.0,Germany,-4,-37.8,ND,2021,7,26,13,lunes,20664
576088,2021-11-14 08:41:00,17450.0,United Kingdom,340,1314.94,F,2021,11,14,8,domingo,16164
562105,2021-08-02 14:50:00,15271.0,United Kingdom,113,174.11,F,2021,8,2,14,lunes,10206
545719,2021-03-07 10:28:00,13344.0,United Kingdom,599,1656.15,F,2021,3,7,10,domingo,3612
570090,2021-10-07 11:43:00,13806.0,United Kingdom,56,256.38,F,2021,10,7,11,jueves,13588
C545446,2021-03-02 16:33:00,12753.0,Japan,-17,-43.39,ND,2021,3,2,16,martes,19313
546634,2021-03-15 12:10:00,14527.0,United Kingdom,23,78.04,F,2021,3,15,12,lunes,3936
554322,2021-05-23 15:33:00,17512.0,United Kingdom,180,109.8,F,2021,5,23,15,domingo,7090
561528,2021-07-28 08:55:00,13098.0,United Kingdom,259,498.04,F,2021,7,28,8,miércoles,9954
574321,2021-11-03 19:28:00,16016.0,United Kingdom,123,287.19,F,2021,11,3,19,miércoles,15358
546749,2021-03-16 12:43:00,14543.0,United Kingdom,44,328.6,F,2021,3,16,12,martes,3985
538311,2020-12-10 13:48:00,12785.0,Portugal,131,311.95,F,2020,12,10,13,jueves,832
540178,2021-01-05 12:42:00,12681.0,France,362,556.07,F,2021,1,5,12,martes,1464
580351,2021-12-02 15:55:00,12962.0,United Kingdom,51,95.85,F,2021,12,2,15,jueves,17974
567522,2021-09-20 16:41:00,17873.0,United Kingdom,120,272.04,F,2021,9,20,16,lunes,12466
C559880,2021-07-13 11:32:00,15493.0,United Kingdom,-4,-21.8,ND,2021,7,13,11,martes,20535
542220,2021-01-26 12:38:00,15373.0,United Kingdom,33,211.35,F,2021,1,26,12,martes,2191
C548357,2021-03-30 15:14:00,15785.0,United Kingdom,-1,-10.95,ND,2021,3,30,15,martes,19566
C561628,2021-07-28 14:10:00,16422.0,United Kingdom,-1,-9.6,ND,2021,7,28,14,miércoles,20691
562271,2021-08-03 17:05:00,16098.0,United Kingdom,110,200.32,F,2021,8,3,17,martes,10276
C556639,2021-06-13 15:37:00,13856.0,United Kingdom,-5,-18.75,ND,2021,6,13,15,domingo,20255
572289,2021-10-23 12:37:00,13782.0,United Kingdom,58,111.5,F,2021,10,23,12,sábado,14506
548323,2021-03-30 13:00:00,15424.0,United Kingdom,386,193.5,F,2021,3,30,13,martes,4617
578853,2021-11-27 11:15:00,17864.0,United Kingdom,47,116.78,F,2021,11,27,11,sábado,17369
573130,2021-10-27 16:41:00,13969.0,United Kingdom,603,1204.36,F,2021,10,27,16,miércoles,14857
549927,2021-04-13 10:19:00,16684.0,United Kingdom,3300,3694.36,F,2021,4,13,10,martes,5219
579162,2021-11-28 13:58:00,16393.0,United Kingdom,136,300.02,F,2021,11,28,13,domingo,17498
536394,2020-12-01 10:39:00,13408.0,United Kingdom,544,1024.68,F,2020,12,1,10,martes,27
579686,2021-11-30 13:48:00,16712.0,United Kingdom,24,249.6,F,2021,11,30,13,martes,17719
550532,2021-04-19 11:02:00,14606.0,United Kingdom,75,117.14,F,2021,4,19,11,lunes,5508
570130,2021-10-07 13:40:00,12885.0,United Kingdom,16,10.4,F,2021,10,7,13,jueves,13618
543674,2021-02-11 11:28:00,16013.0,United Kingdom,316,1252.2,F,2021,2,11,11,jueves,2757
563098,2021-08-12 09:14:00,14911.0,EIRE,554,1396.66,F,2021,8,12,9,jueves,10625
559142,2021-07-06 14:01:00,17719.0,United Kingdom,109,381.17,F,2021,7,6,14,martes,9016
557939,2021-06-23 15:44:00,12697.0,Sweden,162,390.5,F,2021,6,23,15,miércoles,8529
571418,2021-10-17 12:35:00,16412.0,United Kingdom,73,151.83,F,2021,10,17,12,domingo,14145
549717,2021-04-11 14:56:00,14606.0,United Kingdom,1,15.0,F,2021,4,11,14,domingo,5136
555283,2021-06-02 09:04:00,17162.0,United Kingdom,42,64.3,F,2021,6,2,9,miércoles,7451
556887,2021-06-15 12:36:00,14606.0,United Kingdom,101,119.29,F,2021,6,15,12,martes,8097
552861,2021-05-11 16:28:00,12748.0,United Kingdom,8,27.31,F,2021,5,11,16,martes,6421
538688,2020-12-14 09:50:00,14829.0,United Kingdom,100,148.36,F,2020,12,14,9,lunes,958
563110,2021-08-12 11:07:00,14849.0,United Kingdom,407,509.08,F,2021,8,12,11,jueves,10630
566009,2021-09-08 12:04:00,16076.0,United Kingdom,72,51.84,F,2021,9,8,12,miércoles,11804
572460,2021-10-24 12:54:00,17001.0,United Kingdom,208,430.8,F,2021,10,24,12,domingo,14578
576245,2021-11-14 13:40:00,12553.0,France,225,518.12,F,2021,11,14,13,domingo,16218
551960,2021-05-05 12:38:00,18239.0,United Kingdom,197,466.71,F,2021,5,5,12,miércoles,6033
